Lambda_0.008_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_4_Ny_4_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_6_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~600~600~e_RA_fTA~2000~2000~200~200~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1680,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,6,100000,50000,55091,99998,55694,50000,55091,100000,55694,637,113,0,0,140,2,542890,832570,530,832475,95,1520,1,1520,1,0,0,1542,32.4328,31.8479
2,6,100000,50000,55054,100000,55532,50000,55054,100000,55620,559,122,0,0,142,1,655981,900122,567,900122,0,1633,0,1633,0,0,0,1649,30.2797,30.1804
3,6,100000,50057,55020,99985,55728,50000,55020,100000,55743,584,113,0,0,151,3,677365,925621,601,925600,21,1664,2,1664,2,0,0,1685,29.6811,30.482
4,6,100000,50000,55020,99986,55520,50000,55020,100000,55620,569,119,0,0,136,1,566399,835746,601,835746,0,1531,0,1531,0,0,0,1549,32.2894,32.9074
5,6,100000,50012,55020,99997,55453,50000,55020,100000,55620,601,125,0,0,145,2,623792,896521,601,896343,178,1627,1,1627,1,0,0,1643,30.4391,30.6984
6,6,100000,50000,55047,99995,55639,50000,55047,100000,55653,594,105,0,0,146,3,630550,898551,574,898521,30,1637,2,1637,2,0,0,1654,30.2384,31.0378
7,6,100000,50093,55020,99994,55570,50000,55020,100000,55620,548,115,0,0,147,1,658687,901878,601,901878,0,1630,0,1630,0,0,0,1648,30.3497,30.7917
8,6,100000,50000,55297,99994,55571,50000,55297,100000,55620,603,104,0,0,142,2,681282,894561,324,894532,29,1634,1,1634,1,0,0,1649,30.3362,31.4951
9,6,100000,50007,55045,99996,55615,50000,55045,100000,55620,581,98,0,0,142,1,636017,898461,576,898461,0,1622,0,1622,0,0,0,1634,30.6148,30.9329
10,6,100000,50000,55068,99998,55653,50000,55068,100000,55661,570,104,0,0,148,2,658380,898580,553,898571,9,1633,1,1633,1,0,0,1645,30.4094,31.4973
11,6,100000,50000,55026,99981,55602,50000,55026,100000,55620,596,119,0,0,137,1,573131,850882,595,850882,0,1550,0,1550,0,0,0,1565,31.9405,31.7361
12,6,100000,50035,55020,100000,55553,50000,55020,100000,55620,599,113,0,0,138,1,616429,884393,601,884393,0,1603,0,1603,0,0,0,1618,30.9122,29.1614
13,6,100000,50072,55081,99997,55646,50000,55081,100000,55646,593,106,0,0,150,3,628794,888338,540,888269,69,1621,2,1621,2,0,0,1643,30.422,30.9887
14,6,100000,50037,55020,99999,55937,50000,55020,100000,55965,545,127,0,0,143,3,655953,903542,601,903125,417,1650,2,1650,2,0,0,1660,30.1338,30.1493
15,6,100000,50037,55091,100000,55744,50000,55091,100000,55744,590,117,0,0,146,2,595215,861734,530,861686,48,1573,1,1572,1,0,0,1583,31.598,31.2155
16,6,100000,50028,55061,99980,55514,50000,55061,100000,55620,607,116,0,0,143,1,617534,882036,560,882036,0,1605,0,1604,0,0,0,1618,30.8732,30.6239
17,6,100000,50005,55049,99991,55693,50000,55049,100000,55710,594,115,0,0,134,2,648627,888124,572,888106,18,1606,1,1606,1,0,0,1619,30.89,31.2345
18,6,100000,50000,55095,99999,55871,50000,55095,100000,55871,588,120,0,0,150,3,656540,897451,526,897153,298,1629,2,1628,2,0,0,1644,30.4303,31.4049
19,6,100000,50145,55074,99995,55712,50000,55074,100000,55720,605,112,0,0,143,2,604797,857237,547,857228,9,1562,1,1562,1,0,0,1575,31.7592,32.1841
20,6,100000,50000,55020,100000,55718,50000,55020,100000,55764,576,111,0,0,136,2,596342,854866,601,854819,47,1575,1,1574,1,0,0,1586,31.5312,32.0635
21,6,100000,50094,55172,99991,55576,50000,55172,100000,55620,571,111,0,0,134,1,621899,879080,449,879080,0,1600,0,1600,0,0,0,1613,30.9963,30.1414
22,6,100000,50000,55020,99999,55590,50000,55020,100000,55686,614,111,0,0,158,2,655266,926011,601,925914,97,1674,1,1674,1,0,0,1690,29.6021,30.4731
23,6,100000,50011,55045,99999,55559,50000,55045,100000,55620,608,106,0,0,149,2,662608,932312,576,932211,101,1693,1,1693,1,0,0,1704,29.3564,28.9055
24,6,100000,50000,55053,99997,55586,50000,55053,100000,55620,565,131,0,0,141,1,631117,901844,568,901844,0,1635,0,1635,0,0,0,1651,30.2758,30.588
25,6,100000,50155,55022,99992,55513,50000,55022,100000,55620,576,100,0,0,158,2,669528,924423,599,924287,136,1669,1,1669,1,0,0,1691,29.5621,30.1989
26,6,100000,50018,55020,99991,55505,50000,55020,100000,55620,602,106,0,0,133,1,564070,844034,601,844034,0,1535,0,1535,0,0,0,1552,32.2334,31.6967
27,6,100000,50000,55031,99991,55605,50000,55031,100000,55663,601,139,0,0,147,4,598919,868005,590,867828,177,1590,3,1590,3,0,0,1599,31.2635,31.6815
28,6,100000,50021,55020,100000,55426,50000,55020,100000,55620,605,110,0,0,150,1,647295,901284,601,901284,0,1629,0,1628,0,0,0,1648,30.3145,31.5119
29,6,100000,50179,55027,99994,55545,50000,55027,100000,55620,593,132,0,0,133,1,576640,870579,594,870579,0,1590,0,1590,0,0,0,1603,31.1998,29.9686
30,6,100000,50010,55183,100000,55774,50000,55183,100000,55774,609,125,0,0,130,5,590763,869828,438,868984,844,1582,5,1582,5,0,0,1597,31.3221,30.6019
31,6,100000,50124,55020,99993,55464,50000,55020,100000,55620,582,117,0,0,141,1,631708,899995,601,899995,0,1630,0,1630,0,0,0,1652,30.2677,28.8988
