Lambda_0.01_Vm_1_Vw_0_fVm_1_Slp_0_Cr_20_Pt_0.5_Nx_1_Ny_0_XL_4000_YL_4000_malicious_appear_time_5000_malicious_appear_interval_0_malicious_appear_num_1_malicious_appear_type_1_Method_6_Start_0_Attack_1_malicious_fake_id_0_distinct_fake_1_consider_all_TA_1_fix_field_0_use_diff_lambda_0_simulation_max_loop_50000_TA~2000~2000~800~800~e_RA_fTA~2000~2000~1600~1600~e_fRA_and_{EventList:[[,ArrivalEvent,0,0,0,][,ArrivalEventManual,5000,1,1,1,1580,2000,4000,2000,]]}
seed,Mtype,time,first_true_receive,first_fake_receive,last_true_receive,last_fake_receive,first_true_broadcast,first_fake_broadcast,last_true_broadcast,last_fake_broadcast,none,true,fake,double,trueMax,fakeMax,connect,broadcast,malicious_broadcast,true_broadcast,fake_broadcast,true_trust_node,fake_trust_node,true_broadcast_node,fake_broadcast_node,RAin,RAinWoAtk,TAin,TAinTimeMean,TAinTimeStd
1,6,100000,50000,55016,99990,56422,50000,55016,100000,56433,45,40,0,0,78,12,621806,764920,1205,760058,4862,982,27,982,27,0,0,992,50.3582,49.1771
2,6,100000,50000,55022,99999,56150,50000,55022,100000,56220,45,38,0,0,76,3,601703,752696,1199,752458,238,973,8,971,8,0,0,977,51.1998,51.6134
3,6,100000,50142,55033,99988,56344,50000,55033,100000,56348,46,38,0,0,70,7,631069,798343,1188,796350,1993,1030,13,1030,13,0,0,1040,48.0905,49.9487
4,6,100000,50000,55009,99994,56201,50000,55009,100000,56234,69,55,0,0,76,4,636106,796078,1212,795456,622,1043,7,1042,7,0,0,1054,47.4596,46.1788
5,6,100000,50046,55159,99985,56187,50000,55159,100000,56368,46,54,0,0,64,8,637509,759012,1062,757373,1639,993,8,993,8,0,0,1007,49.6024,50.7484
6,6,100000,50008,55059,100000,56173,50000,55059,100000,56231,40,45,0,0,72,3,575027,739408,1162,739149,259,966,4,966,4,0,0,973,51.3272,51.6642
7,6,100000,50000,55008,99998,56242,50000,55008,100000,56242,45,61,0,0,69,2,634252,800617,1213,800603,14,1044,1,1044,1,0,0,1052,47.5718,46.499
8,6,100000,50077,55025,99998,56200,50000,55025,100000,56220,52,44,0,0,71,1,656312,779722,1196,779722,0,1007,0,1007,0,0,0,1012,49.3877,49.3037
9,6,100000,50000,55232,99993,56499,50000,55232,100000,56533,36,62,0,0,75,11,696947,793843,989,789562,4281,1022,21,1021,21,0,0,1031,48.5194,49.067
10,6,100000,50000,55049,99991,56217,50000,55049,100000,56220,62,52,0,0,72,1,593094,756023,1172,756023,0,986,0,986,0,0,0,997,50.1807,48.4796
